Date,AVBLS,HRATE,CPTRA,DIFF
2019-11-11,1.00362903974,95479548.6214,51.6711387049,12720005267400.0
2019-11-12,1.03411178518519,85362510.3569,49.7348295591248,12720005267400.0
2019-11-13,1.15540325185,85362510.3568626,47.2420634605,12720005267391.0
2019-11-14,0.981337769231,106861216.669,52.8362276962,12720005267400.0
2019-11-15,1.11335342405063,99905752.8621,52.9858581574861,12720005267400.0
2019-11-16,1.17150405405,93582603.9467827,55.9653266122,12720005267391.0
2019-11-17,1.10850748052,97376493.296,62.7245046678,12720005267400.0
2019-11-18,1.01904766428571,88524084.8145,49.1132451680952,12720005267400.0
2019-11-19,1.14381743537,92950289.0552504,46.6587908046,12720005267391.0
2019-11-20,1.02592430282,89788714.5976,45.4020079765,12720005267400.0
2019-11-21,1.21447980291971,87143254.9642,42.3386065467349,12795789637900.0
2019-11-22,1.25072833333,85127203.6530772,39.7198346975,12973235968800.0
2019-11-23,0.841518728324,111568229.03,51.6732027042,12973235968800.0
2019-11-24,0.875593328244275,84482300.5951,44.2566521666448,12973235968800.0
2019-11-25,1.076081424,80612882.2472322,39.3016544807,12973235968800.0
2019-11-26,1.2540872623,78678173.0733,34.7550669694,12973235968800.0
2019-11-27,1.18565310071942,89641525.0589,40.4568918848291,12973235968800.0
2019-11-28,0.873442441718,105119198.450391,50.7822655372,12973235968800.0
2019-11-29,1.05551775735,87706815.885,43.4639536571,12973235968800.0
2019-11-30,1.07056258730159,81257785.3052,44.2660891745267,12973235968800.0
2019-12-01,0.870622964029,89641525.0589222,47.0675089389,12973235968800.0
2019-12-02,1.01930622759,93510943.4068,42.7224657847,12973235968800.0
2019-12-03,0.961583018987342,101894683.161,43.4983659263729,12973235968800.0
2019-12-04,0.934351652695,107698810.682302,45.7717257668,12973235968800.0
2019-12-05,1.01866517931,93386357.498,43.1867460517,12955951549100.0
2019-12-06,1.05910382068966,92816137.3772,43.1343234863841,12876842089700.0
2019-12-07,0.865809870968,99217250.2997196,53.4140536308,12876842089682.0
2019-12-08,0.83522775,94736471.2539,50.0963245901,12876842089700.0
2019-12-09,1.08903369594595,94736471.2539,44.5458869125117,12876842089700.0
2019-12-10,1.10634262162,94736471.2539258,42.6369854323,12876842089682.0
2019-12-11,1.19549090152,84494690.5778,41.4149413314,12876842089700.0
2019-12-12,1.0959380075188,85134801.8701,38.7312182764325,12876842089700.0
2019-12-13,0.990434309211,97296916.4229509,43.1491637824,12876842089682.0
2019-12-14,0.902877417219,96656805.1307,46.1470631003,12876842089700.0
2019-12-15,1.12013029032258,79373800.2398,42.2335470675045,12876842089700.0
2019-12-16,1.03849683439,100497472.884232,43.0995486846,12876842089682.0
2019-12-17,1.31440985816,90255692.2081,37.9692469134,12876842089700.0
2019-12-18,1.1527171641791,85774913.1623,36.705163679023,12876842089700.0
2019-12-19,1.01337041401,100622310.115052,44.5246170459,12892837609390.5
2019-12-20,0.961809929487,100413778.964,42.459303299,12948593420900.0
2019-12-21,0.756153596590909,113287340.369,50.9285393912032,12948593420900.0
2019-12-22,0.740650195266,108781593.877265,54.5694416817,12948593420946.0
2019-12-23,1.03749164336,92045964.05,45.1174690089,12948593420900.0
2019-12-24,1.111658016,80459758.785,39.6845842405523,12948593420900.0
2019-12-25,0.8893246875,82390792.9957983,47.5542588115,12948593420946.0
2019-12-26,0.837857802395,107494237.737,52.344778398,12948593420900.0
2019-12-27,1.01724009655172,93333320.1906,40.8919855219548,12948593420900.0
2019-12-28,0.889533174497,95908032.4716714,45.9245650612,12948593420946.0
2019-12-29,0.787269122581,99770100.8933,51.1481969014,12948593420900.0
2019-12-30,0.944622572289157,106850559.666,47.1261419309612,12948593420900.0
2019-12-31,0.982280848276,93333320.1905527,44.8222139607,12948593420946.0
2020-01-01,0.643639402299,112718458.533,63.136595339,13031658000900.0
2020-01-02,1.01236506382979,96717718.3124,42.5491723475771,13798783827500.0
2020-01-03,0.91062956213,115924073.721928,49.5736805977,13798783827516.0
2020-01-04,0.794683559524,115238132.457,53.9107284379,13798783827500.0
2020-01-05,0.79083836809816,111808426.134,53.4236766613,13798783827500.0
2020-01-06,1.12761062963,92602070.7246171,42.744116622,13798783827516.0
2020-01-07,0.948405778409,120725662.574,51.2854004552,13798783827500.0
2020-01-08,1.0634908943662,97403659.577,46.8226009280057,13798783827500.0
2020-01-09,1.04486987898,107692778.546407,48.843030002,13798783827516.0
2020-01-10,1.12047594631,102205248.429,45.0900867653,13798783827500.0
2020-01-11,0.84384072392638,111808426.134,54.5283533905023,13798783827500.0
2020-01-12,0.825020880795,103577130.958646,54.7886892999,13798783827516.0
2020-01-13,0.981562832168,98089600.8416,50.1834040864,13798783827500.0
2020-01-14,1.21966528965517,99607271.22,45.3896676882071,13819009697300.0
2020-01-15,1.06517190728,110915119.366187,50.4804035221,14776367535689.0
2020-01-16,0.983502176101,116791417.081,53.6227320285,14776367535700.0
2020-01-17,0.968857566037736,116791417.081,54.8876145709407,14776367535700.0
2020-01-18,0.955057818182,96958912.29362,51.6448962914,14776367535689.0
2020-01-19,0.874760193333,110180582.152,58.8519214216,14776367535700.0
2020-01-20,0.991580940789473,111649656.581,50.056922752291,14776367535700.0
2020-01-21,0.99978624183,112384193.794878,53.0070246547,14776367535689.0
2020-01-22,1.05877176282,114587805.438,51.9998545817,14776367535700.0
2020-01-23,1.03963466666667,116791417.081,51.5887007459838,14776367535700.0
2020-01-24,1.03286961184,111649656.580532,51.7239595987,14776367535689.0
2020-01-25,0.853311743902,120464103.153,60.0392153121,14776367535700.0
2020-01-26,0.825554923076923,105038821.651,58.0992383350351,14776367535700.0
2020-01-27,1.05595276744,94755300.6505832,50.9483378688,14776367535689.0
2020-01-28,1.20478690845,107321517.017,47.7648977463,15203806713100.0
2020-01-29,1.0045750625,123011831.713,55.4599640721215,15466098935600.0
2020-01-30,1.00742121154,119936535.919975,55.8945940439,15466098935555.0
2020-01-31,1.109039125,110710648.542,50.9536765522,15466098935600.0
2020-02-01,0.962483086092715,116092416.179,58.7973400795474,15466098935600.0
2020-02-02,1.01289226573,109941824.59331,58.2518215268,15466098935555.0
2020-02-03,1.19077691892,113785944.334,52.7688716863,15466098935600.0
2020-02-04,1.19478961363636,122243007.765,49.8561284752417,15466098935600.0
2020-02-05,1.13683864444,122243007.76459,52.3365386658,15466098935555.0
2020-02-06,1.13683864444,103791233.008,52.3365386658,15466098935600.0
2020-02-07,1.28319558992806,106866528.8,51.6415384785938,15466098935600.0
2020-02-08,1.11652211511,106866528.80049,53.9642782932,15466098935555.0
2020-02-09,0.951914071895,117630064.075,61.9374694396,15466098935600.0
2020-02-10,1.19986725409836,93796521.681,51.5976410189723,15466098935600.0
2020-02-11,1.25871225,114190850.876276,51.2150334009,15521134947902.1
2020-02-12,1.1479745,109742275.189,54.4473644095,15546745765500.0
2020-02-13,1.22948190070922,108969442.265,54.3229361297891,15546745765500.0
2020-02-14,1.09033008148,104332444.722146,54.8436204448,15546745765529.0
2020-02-15,1.09961007042,109742275.189,56.6897318162,15546745765500.0
2020-02-16,0.93476688028169,109742275.189,60.9148465058036,15546745765500.0
2020-02-17,1.02471081529,121334769.047237,56.7259918641,15546745765529.0
2020-02-18,1.12287272667,115924938.58,57.2139873633,15546745765500.0
2020-02-19,1.16627234751773,108969442.265,54.18808224507,15546745765500.0
2020-02-20,1.2488265,97376948.4073364,48.5376591753,15546745765529.0
2020-02-21,1.0670976039,119016270.276,55.798627688,15546745765500.0
2020-02-22,0.94437022972973,114379272.732,59.2635612495899,15546745765500.0
2020-02-23,0.909322887324,109742275.18922,61.9243915821,15546745765529.0
2020-02-24,1.14128016312,108969442.265,52.8378339912,15546745765500.0
2020-02-25,1.06456358333333,111020255.745,51.4271682587918,15509350562300.0
2020-02-26,1.16353100735,104700775.427287,47.3653840567,15486913440293.0
2020-02-27,1.10262577551,113169220.499,48.4139173509,15486913440300.0
2020-02-28,1.08266515822785,121637665.57,47.2397000915007,15486913440300.0
2020-02-29,1.11627167785235,107010351.35583,48.2853310434457,15486913440293.0
2020-03-01,1.11627167785235,114708937.784307,48.2853310434457,15486913440293.0
2020-03-02,1.11627167785235,117788372.355698,48.2853310434457,15486913440293.0
2020-03-03,1.14422573202614,117788372.355698,49.7687489931233,15486913440293.0
2020-03-04,1.22606610179641,128566393.355566,51.4939195062357,15486913440293.0
2020-03-05,0.99912117791411,125486958.784175,53.1074931593234,15486913440293.0
2020-03-06,1.07348889677419,119328089.641393,52.9639674437683,15486913440293.0
2020-03-07,0.909622929936306,120867806.927089,57.5002119266035,15486913440293.0
2020-03-08,0.86939667721519,121637665.569937,56.9351412699975,15486913440293.0
2020-03-09,1.14787998,119877105.097528,43.088009974729,16076772598590.7
2020-03-10,1.2995478030303,108616241.391911,40.367531888613,16552923967337.0
2020-03-11,1.20830878991597,97919187.3154346,41.4148440738767,16552923967337.0
2020-03-12,1.23511670198676,124250397.349837,37.7012858874398,16552923967337.0
2020-03-13,1.296698272,102856289.196885,30.1972713532277,16552923967337.0
2020-03-14,1.2744803828125,105324840.13761,32.1144461101509,16552923967337.0
2020-03-15,1.11364485714286,97919187.3154346,36.299335502047,16552923967337.0
2020-03-16,1.19345300840336,97919187.3154346,28.6531555057772,16552923967337.0
2020-03-17,1.23159709756097,101210588.569735,30.4589458926035,16552923967337.0
2020-03-18,1.16499282,82285031.3575081,30.0157174331889,16552923967337.0
2020-03-19,1.30664186915888,88044983.5525337,30.0402961431206,16552923967337.0
2020-03-20,1.2644780733945,89690684.1796838,32.5779202935299,16552923967337.0
2020-03-21,1.10833378225806,102033438.88331,40.1550498113668,16552923967337.0
2020-03-22,0.843088582677165,104501989.824035,47.7934498372945,16552923967337.0
2020-03-23,1.160538375,92159235.1204091,34.3038742331181,16552923967337.0
2020-03-24,1.17028861363636,108616241.391911,40.5935264612312,16552923967337.0
2020-03-25,1.12529151086957,75702228.8489074,36.9165986921745,16552923967337.0
2020-03-26,1.135452525,112492821.358516,46.7548124218159,14143559041805.2
2020-03-27,1.11037502580645,107197274.863781,48.4139360584423,13912524048946.0
2020-03-28,0.910426518518518,93365368.4297446,44.877568332905,13912524048946.0
2020-03-29,0.769856337748344,104430893.576974,50.6111416094839,13912524048946.0
2020-03-30,1.05563320408163,101664512.290166,42.0400515117745,13912524048946.0
2020-03-31,1.02587110691824,109963656.150588,45.2210030614672,13912524048946.0
2020-04-01,1.11369449019608,105814084.220377,43.6242390477481,13912524048946.0
2020-04-02,1.11520447058824,105814084.220377,43.5159150777912,13912524048946.0
2020-04-03,1.14850231818182,91290582.4646392,41.0259308138856,13912524048946.0
2020-04-04,1.07727273248408,108580465.507185,53.3448121281878,13912524048946.0
2020-04-05,0.769681285714286,121029181.297817,62.2562937358401,13912524048946.0
2020-04-06,1.164635859375,88524201.1778319,40.9503429131681,13912524048946.0
2020-04-07,1.13740330357143,116188014.045904,49.7993840083494,13912524048946.0
2020-04-08,1.11631186111111,103061194.836332,46.4207222199787,14397482597688.1
2020-04-09,1.06938335714286,112650577.826398,49.6711356833184,14715214060657.0
2020-04-10,0.900077294478528,119234053.153915,49.7901158867751,14715214060657.0
2020-04-11,0.784763679245283,116308064.119463,55.2823718033444,14715214060657.0
2020-04-12,0.800401980392157,111919080.567785,58.4156265205156,14715214060657.0
2020-04-13,0.92931029239766,125086031.222819,50.1981120036146,14715214060657.0
2020-04-14,0.988374017857143,122891539.44698,48.7254431006258,14715214060657.0
2020-04-15,1.17688665088757,123623036.705593,46.9258048671644,14715214060657.0
2020-04-16,1.1114904025974,112650577.826398,41.7948357085057,14715214060657.0
2020-04-17,1.28623061417323,92900151.843848,39.9360818632395,14715214060657.0
2020-04-18,1.15072607594937,115576566.86085,49.3265191176367,14715214060657.0
2020-04-19,0.975852769736842,111187583.309172,54.4932067671539,14715214060657.0
2020-04-20,1.04926998757764,117771058.636689,46.4250848596367,14715214060657.0
2020-04-21,1.06824913422819,115730561.554044,42.2422605181555,15624843397592.5
2020-04-22,1.03139122137405,103923467.233466,41.6028773016883,15958652328578.0
2020-04-23,1.28789437323944,112649865.245436,40.127745193341,15958652328578.0
2020-04-24,1.27385038888889,114236483.065795,43.0990266044061,15958652328578.0
2020-04-25,1.23961248529412,107890011.784362,46.4020438553101,15958652328578.0
2020-04-26,1.07241461313869,108683320.694541,52.5184758501002,15958652328578.0
2020-04-27,1.17940679432624,111856556.335257,44.4534044135194,15958652328578.0
2020-04-28,1.21570103896104,122169572.167586,46.6323333642837,15958652328578.0
2020-04-29,1.19593875172414,115029791.975974,46.0787611079707,15958652328578.0
2020-04-30,1.26880717777778,107096702.874182,49.6286142146446,15958652328578.0
2020-05-01,1.25053987943262,111856556.335257,49.2306658615637,15958652328578.0
2020-05-02,1.34151207432432,117409718.706511,59.3473218914269,15958652328578.0
2020-05-03,1.19645580952381,133275896.910094,69.5408005495611,15958652328578.0
2020-05-04,1.08609900632911,125342807.808302,54.887253618017,15958652328578.0
2020-05-05,1.20414426582278,126294576.814336,55.5579450400896,16079831604277.9
2020-05-06,1.21036338311688,123288445.655594,56.967033117196,16104807485529.0
2020-05-07,1.31399202040816,117684425.398522,53.3553440801215,16104807485529.0
2020-05-08,1.27432859854015,109678682.174133,56.0721702694106,16104807485529.0
2020-05-09,1.29207369117647,108878107.851694,55.6206774079318,16104807485529.0
2020-05-10,1.24668879411765,136097634.814617,66.5166166003509,16104807485529.0
2020-05-11,1.28364698089172,125690168.622911,55.6794889441733,16104807485529.0
2020-05-12,1.27995578767123,116883851.076083,25.9273795567018,16104807485529.0
2020-05-13,1.29675055462185,95268344.370232,25.9082950114654,16104807485529.0
2020-05-14,1.32324637719298,91265472.7580373,30.6795715396832,16104807485529.0
2020-05-15,1.272443528,100071790.304866,28.8756268536516,16104807485529.0
2020-05-16,1.26268635714286,100872364.627304,28.4239561884037,16104807485529.0
2020-05-17,1.32779232352941,81658580.8887703,30.0344255350804,16104807485529.0
2020-05-18,1.3527313828125,102473513.272182,34.07924860462,16104807485529.0
2020-05-19,1.33328306086957,92066047.0804763,31.6501828800508,16104807485529.0
2020-05-20,1.32785014782609,86971887.3185643,31.4627744313599,15213703057048.3
2020-05-21,1.29565793129771,98579623.7035512,31.6614520779346,15138043247083.0
2020-05-22,1.29705125225225,83529299.4740014,27.8724350183625,15138043247083.0
2020-05-23,1.27885055462185,89549429.1658213,29.1314438591229,15138043247083.0
2020-05-24,1.41277356034483,87291880.5313888,33.9664678076797,15138043247083.0
2020-05-25,1.2793314,94064526.4346863,28.9220866679624,15138043247083.0
2020-05-26,1.30755558064516,93312010.2232088,25.5813937261146,15138043247083.0
2020-05-27,1.34352728985507,103847237.183894,29.3588214770532,15138043247083.0
2020-05-28,1.28180148854962,98579623.7035512,28.1988842926557,15138043247083.0
2020-05-29,1.2709125511811,95569558.8576412,29.86254895071,15138043247083.0
2020-05-30,1.2455241025641,117392528.990488,34.6559503218519,15138043247083.0
2020-05-31,1.05190532,112877431.721623,36.9250018712685,15138043247083.0
2020-06-01,1.26937645522388,100837172.337984,28.5992508692279,15138043247083.0
2020-06-02,1.28366721705426,97074591.2805962,29.4010299006505,15138043247083.0
2020-06-03,1.28282743165468,104599753.395371,28.9211158235703,15138043247083.0
2020-06-04,1.23647156291391,108668660.65278,30.6778962263392,14477089134396.8
2020-06-05,1.04258680446927,122192367.725211,35.3094095410375,13732352106018.0
2020-06-06,0.793185081632653,133797229.464477,43.2181571308434,13732352106018.0
2020-06-07,0.861702465408805,108539589.208428,38.9154835973661,13732352106018.0
2020-06-08,1.15165127777778,110587505.985945,32.1651728973546,13732352106018.0
2020-06-09,1.17659488125,109222228.134267,30.9416039987778,13732352106018.0
2020-06-10,1.08085750609756,111952783.837623,31.9876074051075,13732352106018.0
2020-06-11,1.3824711945946,126288201.280246,34.5081631025847,13732352106018.0
2020-06-12,1.3554732208589,111270144.911784,30.9994991150104,13732352106018.0
2020-06-13,1.06753564556962,107856950.282588,33.9681119467916,13732352106018.0
2020-06-14,0.82532244117647,116048617.392658,37.3428213573291,13732352106018.0
2020-06-15,1.12934176086956,94204171.7658051,28.1198996142481,13732352106018.0
2020-06-16,1.22310094,106374812.691088,27.6651724983513,14265974077877.3
2020-06-17,1.27152182608696,108283617.573483,25.7887488547715,15784744305477.0
2020-06-18,1.24973074193548,97298323.0370428,27.173309174416,15784744305477.0
2020-06-19,1.28498504929577,111422273.155323,25.3851592589615,15784744305477.0
2020-06-20,1.10747741605839,107498953.678023,28.994534065696,15784744305477.0
2020-06-21,0.98115845890411,114560928.737163,33.7527411675811,15784744305477.0
2020-06-22,1.10386692307692,112206937.050783,29.595660599031,15784744305477.0
2020-06-23,1.30496485443038,123976895.482684,28.0491867701879,15784744305477.0
2020-06-24,1.28815984892086,109068281.468943,27.5184104154396,15784744305477.0
2020-06-25,1.25375966666667,110637609.259863,27.2404857029568,15784744305477.0
2020-06-26,1.18609118902439,128684878.855444,29.4572020666473,15784744305477.0
2020-06-27,1.10536953623188,108283617.573483,29.2570377001059,15784744305477.0
2020-06-28,0.9017818,117699584.319003,32.7165049604553,15784744305477.0
2020-06-29,1.24892440689655,113776264.841703,27.14674470781,15784744305477.0
2020-06-30,1.18983953061224,115344676.145677,29.3638353536296,15784618886622.5
2020-07-01,1.29576333333333,127111309.039231,25.852261769978,15784217546288.0
2020-07-02,1.13343739634146,128680584.459468,29.1847494299547,15784217546288.0
2020-07-03,1.19896608588957,127895946.749349,29.4048537067125,15784217546288.0
2020-07-04,1.03760638853503,123188120.488637,31.8864706922643,15784217546288.0
2020-07-05,0.921691711656441,127895946.749349,34.4888698497453,15784217546288.0
2020-07-06,1.2276441038961,120834207.358281,27.4281186381817,15784217546288.0
2020-07-07,1.10386223602484,126326671.329112,27.9847873824902,15784217546288.0
2020-07-08,1.24786683443709,118480294.227925,26.6771409451456,15784217546288.0
2020-07-09,1.26709600609756,128680584.459468,27.8441132110933,15784217546288.0
2020-07-10,1.20817402484472,126326671.329112,28.077570387245,15784217546288.0
2020-07-11,1.09107069230769,122403482.778518,30.3431256460827,15784217546288.0
2020-07-12,0.979820947368421,119264931.938044,31.9167973655061,15784217546288.0
2020-07-13,1.14355070748299,121086665.700822,28.723484296363,16570395220715.7
2020-07-14,1.2590924375,124167138.542574,24.6135187073322,17345948872516.0
2020-07-15,1.31362408695652,118993507.769967,27.0585789878911,17345948872516.0
2020-07-16,1.27677246323529,117268964.179098,24.5085610915453,17345948872516.0
2020-07-17,1.2644118220339,101748071.861276,25.3114502417417,17345948872516.0
2020-07-18,1.27620218461538,112095333.40649,26.3125945439716,17345948872516.0
2020-07-19,1.33278361068702,112957605.201925,28.5716327490618,17345948872516.0
2020-07-20,1.28787781560284,121580323.15627,28.4421193721667,17345948872516.0
2020-07-21,1.290345384,107783974.429318,26.2579105588848,17345948872516.0
2020-07-22,1.26073863194444,124167138.542574,26.7686088742846,17345948872516.0
2020-07-23,1.29374360294118,117268964.179098,27.9620264367166,17345948872516.0
2020-07-24,1.31423896273292,138825759.064961,29.2636129048039,17345948872516.0
2020-07-25,1.37081556338028,122442594.951705,32.2417856990445,17345948872516.0
2020-07-26,1.34358736075949,136238943.678657,34.9712013231044,17345948872516.0
2020-07-27,1.28513553020134,128205972.903398,33.5519128856381,17309155182109.1
2020-07-28,1.28055768275862,121437040.395232,33.9326640523788,16847561611550.0
2020-07-29,1.28302888513513,123949530.886168,35.1765253687016,16847561611550.0
2020-07-30,1.28713702222222,113062072.092113,34.4790847113704,16847561611550.0
2020-07-31,1.2998891372549,128137015.037728,35.4153766594265,16847561611550.0
2020-08-01,1.28782523357664,114737065.752737,38.5562570033685,16847561611550.0
2020-08-02,1.35312527659574,118087053.073985,38.926994036573,16847561611550.0
2020-08-03,1.32687536419753,135674486.510536,38.5730242978297,16847561611550.0
2020-08-04,1.31094287586207,121437040.395232,34.7646401664201,16847561611550.0
2020-08-05,1.26797285271318,108037091.110241,37.0335809511832,16847561611550.0
2020-08-06,1.27700828205128,130649505.528664,38.6169574725783,16847561611550.0
2020-08-07,1.30196069078947,127299518.207416,39.2764838151703,16847561611550.0
2020-08-08,1.32725973943662,118924549.904297,39.8135840129077,16847561611550.0
2020-08-09,1.25096239102564,130649505.528664,45.1016436692363,16847561611550.0
2020-08-10,1.24909544525547,114901504.532898,38.1830195403308,16871707187017.9
2020-08-11,1.28512614285714,129741892.842126,37.0531514299238,16947802333947.0
2020-08-12,1.30025353503185,132269332.313077,36.6184685809293,16947802333947.0
2020-08-13,1.20714584353741,123844534.076575,36.5126735755174,16947802333947.0
2020-08-14,1.26469455688623,140694130.549579,37.0371344693124,16947802333947.0
2020-08-15,1.22985610897436,131426852.489427,39.6858492013564,16947802333947.0
2020-08-16,1.14748800657895,128056933.194826,42.2977080761413,16947802333947.0
2020-08-17,1.268331056,105309977.956271,35.4687592765466,16947802333947.0
2020-08-18,1.24524622857143,117947175.311024,36.2736928015915,16947802333947.0
2020-08-19,1.2940598550724636,116262215.6637237,35.70293317722632,16947802333947.0
2020-08-20,1.2652499520547944,123002054.25292505,36.889054557526286,16947802333947.0
2020-08-21,1.3443969612903233,130584372.66577661,41.325023176146104,16947802333947.0
2020-08-22,1.3183428455882353,114577256.01642336,34.994141372116616,16947802333947.0
2020-08-23,1.2518789681528668,132269332.31307696,42.04207711513541,16947802333947.0
2020-08-24,1.166158577181207,128441437.17505692,35.98997715100717,17340945336075.322
2020-08-25,1.3180866562500004,111720008.69546376,33.618835009729075,17557993035167.0
2020-08-26,1.3024654225352117,123939384.6465301,34.99693932530556,17557993035167.0
2020-08-27,1.2688263100775197,112592821.26339707,32.163221256553605,17557993035167.0
2020-08-28,1.3021473680981595,142268448.57312962,36.566166465714346,17557993035167.0
2020-08-29,1.3283034041095887,127430634.91826336,38.45091761803543,17557993035167.0
2020-08-30,1.3105401968503936,110847196.12753047,37.01011231159122,17557993035167.0
2020-08-31,1.1713169333333333,130921885.1899966,39.65175165495006,17557993035167.0
2020-09-01,1.273975422077922,134413135.46172985,34.378345352744255,17557993035167.0
2020-09-02,1.2935182916666668,125685009.78239675,37.53555478329722,17557993035167.0
2020-09-03,1.2954056589147294,112592821.26339707,33.40811948116876,17557993035167.0
2020-09-04,1.3000090814814818,117829696.67099695,34.66539377670383,17557993035167.0
