Date,S&P 500 Daily Performance,NASDAQ 100 Daily Performance,1-Year Treasury Bond Rate,5-Year Treasury Bond Rate,10-Year Treasury Bond Rate,30-Year Treasury Bond Rate,Bitcoin Futures Volume,Bitcoin Futures Returns
2022-06-30 00:00:00-04:00,-0.016114871498570202,-0.2480037422000803,1.600000023841858,2.9719998836517334,2.9719998836517334,2.9719998836517334,10284.0,-7.312252964426877
2022-07-01 00:00:00-04:00,1.1724432193864056,0.985387011018837,1.6030000448226929,2.8889999389648438,2.8889999389648438,2.8889999389648438,10646.0,3.288770053475936
2022-07-02 00:00:00-04:00,,,1.6030000448226929,2.8889999389648438,2.8889999389648438,2.8889999389648438,,
2022-07-03 00:00:00-04:00,,,1.6030000448226929,2.8889999389648438,2.8889999389648438,2.8889999389648438,,
2022-07-04 00:00:00-04:00,,,1.6030000448226929,2.8889999389648438,2.8889999389648438,2.8889999389648438,,
2022-07-05 00:00:00-04:00,1.0225091443056762,3.157455262813121,1.6299999952316284,2.809000015258789,2.809000015258789,2.809000015258789,15041.0,5.812143227815257
2022-07-06 00:00:00-04:00,0.341862372011858,0.3854447104946466,1.840000033378601,2.9130001068115234,2.9130001068115234,2.9130001068115234,5808.0,-0.17232890201870998
2022-07-07 00:00:00-04:00,1.1342762331668337,1.6394473288599845,1.8530000448226929,3.007999897003174,3.007999897003174,3.007999897003174,8758.0,7.342829076620825
2022-07-08 00:00:00-04:00,0.28598583991159787,1.2334350365959716,1.843000054359436,3.1010000705718994,3.1010000705718994,3.1010000705718994,9678.0,0.43839409321642825
2022-07-09 00:00:00-04:00,,,1.843000054359436,3.1010000705718994,3.1010000705718994,3.1010000705718994,,
2022-07-10 00:00:00-04:00,,,1.843000054359436,3.1010000705718994,3.1010000705718994,3.1010000705718994,,
2022-07-11 00:00:00-04:00,-0.6830821957017752,-1.2364265343413865,1.9529999494552612,2.990999937057495,2.990999937057495,2.990999937057495,7657.0,-2.8035162746495605
2022-07-12 00:00:00-04:00,-0.8606005468390064,-1.524709074300971,2.11299991607666,2.9579999446868896,2.9579999446868896,2.9579999446868896,7721.0,-4.33382862803368
2022-07-13 00:00:00-04:00,0.5849745580668781,1.7756136104247928,2.322999954223633,2.9040000438690186,2.9040000438690186,2.9040000438690186,12021.0,1.6848107827890098
2022-07-14 00:00:00-04:00,0.7011148447948385,1.1275988396565695,2.2730000019073486,2.9600000381469727,2.9600000381469727,2.9600000381469727,10781.0,3.695324283559578
2022-07-15 00:00:00-04:00,1.1828159274325563,0.7352775787992077,2.240000009536743,2.930000066757202,2.930000066757202,2.930000066757202,6272.0,3.669275929549902
2022-07-16 00:00:00-04:00,,,2.240000009536743,2.930000066757202,2.930000066757202,2.930000066757202,,
2022-07-17 00:00:00-04:00,,,2.240000009536743,2.930000066757202,2.930000066757202,2.930000066757202,,
2022-07-18 00:00:00-04:00,-1.3630999841337732,-1.7550480491173064,2.259999990463257,2.9600000381469727,2.9600000381469727,2.9600000381469727,10033.0,2.5616698292220113
2022-07-19 00:00:00-04:00,1.9675025531901438,1.6828646288436162,2.450000047683716,3.0190000534057617,3.0190000534057617,3.0190000534057617,11774.0,8.310249307479225
2022-07-20 00:00:00-04:00,0.6245955489618478,1.390564815870192,2.378000020980835,3.0360000133514404,3.0360000133514404,3.0360000133514404,10139.0,0.19027484143763213
2022-07-21 00:00:00-04:00,1.099236773146858,1.2295738523375488,2.359999895095825,2.9100000858306885,2.9100000858306885,2.9100000858306885,7350.0,-1.5469379105742742
2022-07-22 00:00:00-04:00,-0.9203624787048676,-1.4256795804304194,2.3550000190734863,2.7829999923706055,2.7829999923706055,2.7829999923706055,6639.0,-2.5635501938819476
2022-07-23 00:00:00-04:00,,,2.3550000190734863,2.7829999923706055,2.7829999923706055,2.7829999923706055,,
2022-07-24 00:00:00-04:00,,,2.3550000190734863,2.7829999923706055,2.7829999923706055,2.7829999923706055,,
2022-07-25 00:00:00-04:00,0.028244989453993202,-0.5068093017991979,2.3929998874664307,2.819999933242798,2.819999933242798,2.819999933242798,10395.0,-4.139290407358739
2022-07-26 00:00:00-04:00,-0.8137650349185658,-1.3170052671121346,2.4749999046325684,2.7869999408721924,2.7869999408721924,2.7869999408721924,11713.0,-5.125878884100703
2022-07-27 00:00:00-04:00,1.8266849477267828,2.4564723525875216,2.382999897003174,2.7339999675750732,2.7339999675750732,2.7339999675750732,13017.0,8.398762788484417
2022-07-28 00:00:00-04:00,1.149988951568089,1.0910421814944176,2.308000087738037,2.680999994277954,2.680999994277954,2.680999994277954,11797.0,4.476629361421988
2022-07-29 00:00:00-04:00,1.0510519120395392,1.2810307156332574,2.2980000972747803,2.6419999599456787,2.6419999599456787,2.6419999599456787,7464.0,0.5532359081419624
2022-07-30 00:00:00-04:00,,,2.2980000972747803,2.6419999599456787,2.6419999599456787,2.6419999599456787,,
2022-07-31 00:00:00-04:00,,,2.2980000972747803,2.6419999599456787,2.6419999599456787,2.6419999599456787,,
2022-08-01 00:00:00-04:00,0.15198012289967627,0.49499135035414976,2.265000104904175,2.6059999465942383,2.6059999465942383,2.6059999465942383,5781.0,-2.642147537518495
2022-08-02 00:00:00-04:00,-0.3172357080941326,0.3778061078540135,2.4630000591278076,2.740999937057495,2.740999937057495,2.740999937057495,5487.0,-0.21691973969631237
2022-08-03 00:00:00-04:00,1.1492312823498396,2.0770826372793882,2.427999973297119,2.747999906539917,2.747999906539917,2.747999906539917,6020.0,1.5749730312837111
2022-08-04 00:00:00-04:00,-0.07004238857237277,0.4321073161674229,2.378000020980835,2.6760001182556152,2.6760001182556152,2.6760001182556152,7914.0,-3.915275994865212
2022-08-05 00:00:00-04:00,0.7123602879574132,0.7647576979605691,2.4100000858306885,2.8399999141693115,2.8399999141693115,2.8399999141693115,8818.0,2.021772939346812
2022-08-06 00:00:00-04:00,,,2.4100000858306885,2.8399999141693115,2.8399999141693115,2.8399999141693115,,
2022-08-07 00:00:00-04:00,,,2.4100000858306885,2.8399999141693115,2.8399999141693115,2.8399999141693115,,
